tradetime,open,close,high,low,vol
2010.02.08T00:00:00.000,87.8978977,90.99467156,88.04479218,87.58891609,57432
2010.02.09T00:00:00.000,48.05242436,49.24621144,48.94156443,47.01111574,39867
2010.02.10T00:00:00.000,27.00610075,28.48932696,27.74727305,26.01487499,8962
2010.02.11T00:00:00.000,48.61891607,45.20757592,49.07226595,47.74210953,5141
2010.02.12T00:00:00.000,76.2077396,74.09632812,76.30599915,74.52974438,86117
2010.02.15T00:00:00.000,16.27833915,14.10438383,16.98697377,16.18854768,10318
2010.02.16T00:00:00.000,82.19693203,83.95035167,82.46384929,82.16775992,10813
2010.02.17T00:00:00.000,64.46171796,63.99208878,65.15852353,64.71910755,76980
2010.02.18T00:00:00.000,5.837811739,8.034319643,6.395743679,4.549006958,90735
2010.02.19T00:00:00.000,91.83503911,90.31075758,91.88117681,90.88002371,24370
2010.02.22T00:00:00.000,8.79546206,7.859318278,9.465867397,8.179386518,39158
2010.02.23T00:00:00.000,55.89801599,55.71376856,56.47381672,55.00656319,24011
2010.02.24T00:00:00.000,79.56216664,75.50787877,79.84006011,79.62569184,61797
2010.02.25T00:00:00.000,67.92767094,70.34073741,68.55215129,68.37041489,77808
2010.02.26T00:00:00.000,8.316885657,7.179735634,8.592942828,7.440452614,60938
2010.03.01T00:00:00.000,1.804464613,1.689836314,1.995077464,1.049796755,39391
2010.03.02T00:00:00.000,81.38088875,81.69468249,81.52528901,79.97265906,84895
2010.03.03T00:00:00.000,11.17828311,12.85513346,11.5015801,9.9932865,74017
2010.03.04T00:00:00.000,95.96593606,95.54751569,96.39038659,96.38299664,46105
2010.03.05T00:00:00.000,14.57482809,14.86162075,15.3084698,13.36257796,62251
2010.03.08T00:00:00.000,60.11816403,60.79167269,61.07364447,59.89878464,95579
2010.03.09T00:00:00.000,38.08130701,37.90837018,38.09842131,36.54267709,70563
2010.03.10T00:00:00.000,92.27474998,90.65876143,92.36472958,90.40704203,543
2010.03.11T00:00:00.000,88.03326199,88.54085872,88.27023863,86.48844385,96125
2010.03.12T00:00:00.000,88.83245799,85.16258795,89.1534908,88.44806387,97149
2010.03.15T00:00:00.000,81.26445895,81.27763801,81.77198188,79.80940588,86045
2010.03.16T00:00:00.000,84.24970375,85.7016276,84.88873226,83.16185633,14712
2010.03.17T00:00:00.000,35.72730415,38.30494248,36.17765343,34.95515315,48662
2010.03.18T00:00:00.000,49.92695455,49.12364328,50.72788831,50.38001708,251
2010.03.19T00:00:00.000,81.81281995,80.95048228,82.55837122,80.84095678,53970
2010.03.22T00:00:00.000,79.925678,81.51822762,80.40349963,79.70895847,90503
2010.03.23T00:00:00.000,89.95106847,89.81619613,90.3219367,90.01937152,27104
2010.03.24T00:00:00.000,30.0178414,34.16721532,30.73151122,29.12585786,94980
2010.03.25T00:00:00.000,61.97516697,62.80491494,62.41929666,60.90705004,3485
2010.03.26T00:00:00.000,47.89313669,50.02205696,48.50694837,47.56988077,86012
2010.03.29T00:00:00.000,48.51245347,50.59365401,48.8818501,48.79812257,66758
2010.03.30T00:00:00.000,21.01282338,21.0320876,21.74142179,20.70669576,31286
2010.03.31T00:00:00.000,49.9078922,50.10231684,50.14224018,50.03816336,63329
2010.04.01T00:00:00.000,14.99552967,13.40617623,15.11313649,13.61552642,85991
2010.04.02T00:00:00.000,86.77232463,89.0565684,87.43670965,87.2174009,51260
2010.04.05T00:00:00.000,31.98641087,34.10811073,32.49543712,31.99072185,99510
2010.04.06T00:00:00.000,86.10919286,85.57483029,86.55559079,84.91482962,76612
2010.04.07T00:00:00.000,72.87703378,70.73545679,73.83802076,72.97923023,71697
2010.04.08T00:00:00.000,82.90642169,80.25055969,83.4429083,81.87038325,51742
2010.04.09T00:00:00.000,99.12103412,100.1108657,99.9981635,98.82617603,42379
2010.04.12T00:00:00.000,43.30516991,47.39354691,43.86651903,43.65167116,59044
2010.04.13T00:00:00.000,81.41530536,78.94477352,82.23755796,80.67089726,16343
2010.04.14T00:00:00.000,52.62004926,52.53107418,53.34583581,52.93892265,77878
2010.04.15T00:00:00.000,90.24060876,88.8447845,90.5399321,90.50291696,81912
2010.04.16T00:00:00.000,31.93325782,28.2393702,32.65791912,31.59518749,13933
2010.04.19T00:00:00.000,34.19957692,34.2149413,34.9078933,34.15686977,88136
2010.04.20T00:00:00.000,15.32473692,13.85757821,16.02448227,14.03503965,10174
2010.04.21T00:00:00.000,38.60466799,39.1017197,39.27182577,39.25925631,17051
2010.04.22T00:00:00.000,34.90483968,38.15823766,35.64472464,35.43883427,9508
2010.04.23T00:00:00.000,34.03087594,34.57367585,34.52855733,32.7905243,907
2010.04.26T00:00:00.000,73.4493074,73.09754982,73.59976821,73.08287582,69511
2010.04.27T00:00:00.000,82.47007446,82.33648567,83.14597448,81.25278321,69786
2010.04.28T00:00:00.000,44.82398815,43.81833153,45.6375012,43.7763237,56281
2010.04.29T00:00:00.000,52.22766751,49.56579282,52.64258383,52.21734538,79261
2010.04.30T00:00:00.000,36.78780207,37.21512473,37.11285491,35.25937459,90707
2010.05.03T00:00:00.000,39.57853459,35.79590827,40.37859425,39.23341316,80110
2010.05.04T00:00:00.000,28.36054347,27.75377798,28.89871651,27.82929752,95198
2010.05.05T00:00:00.000,88.54526272,89.57391463,88.98007434,88.94140895,47245
2010.05.06T00:00:00.000,57.22139645,56.30388441,57.86605994,57.54126953,29104
2010.05.07T00:00:00.000,71.80814561,73.9503716,72.15112777,71.68560224,48677
2010.05.10T00:00:00.000,1.953163603,3.104016901,2.516083024,1.992606825,26954
2010.05.11T00:00:00.000,67.5630596,70.72031139,68.16751691,67.88266251,31766
2010.05.12T00:00:00.000,4.95479817,2.206864987,5.586454502,4.971317365,97527
2010.05.13T00:00:00.000,70.51622504,73.13594099,70.60355142,70.16559956,90992
2010.05.14T00:00:00.000,98.45155722,98.95205425,98.57493845,97.54330535,88674
2010.05.17T00:00:00.000,47.96177859,50.21308385,48.73524707,47.94414856,42952
2010.05.18T00:00:00.000,39.62987654,37.72618146,39.86815264,38.95942323,33453
2010.05.19T00:00:00.000,60.72759079,62.23259852,61.2760086,59.5711791,91043
2010.05.20T00:00:00.000,48.98819712,49.98955398,49.39139535,48.26075905,29316
2010.05.21T00:00:00.000,21.01582999,21.08132936,21.25258839,20.92939916,13119
2010.05.24T00:00:00.000,91.05294524,91.03491653,91.61279086,89.87348492,47568
2010.05.25T00:00:00.000,72.89293187,75.41017677,73.79329134,73.28116552,99969
2010.05.26T00:00:00.000,34.90459973,34.36026364,34.95125457,34.67082573,70212
2010.05.27T00:00:00.000,8.650356554,10.81642924,8.792324474,8.577171748,89365
2010.05.28T00:00:00.000,48.47857603,50.82201728,49.41817122,48.73540945,72218
2010.05.31T00:00:00.000,16.68011358,15.66078837,17.24349475,15.6028389,50830
2010.06.01T00:00:00.000,73.99211791,74.20231244,74.74734983,73.86993323,94612
2010.06.02T00:00:00.000,52.06869913,48.16007126,52.15455157,50.74188877,97248
2010.06.03T00:00:00.000,27.43809072,29.57720893,28.15652588,28.09176943,98808
2010.06.04T00:00:00.000,60.10080886,63.76409044,60.64960595,59.13694798,66578
2010.06.07T00:00:00.000,94.07816597,94.15032741,94.87946272,94.63738642,69830
2010.06.08T00:00:00.000,1.979519939,2.796052749,2.531242928,1.532991455,47299
2010.06.09T00:00:00.000,48.0917223,50.22726676,48.58070477,47.61492258,22580
2010.06.10T00:00:00.000,36.05919483,35.71994233,36.74729811,35.02839441,58837
2010.06.11T00:00:00.000,81.02649278,80.38632205,81.95702338,81.49124725,44105
2010.06.14T00:00:00.000,7.077440806,5.677489349,7.303113512,6.959719816,97196
2010.06.15T00:00:00.000,68.62141853,72.55026328,68.85643188,66.94364014,22119
2010.06.16T00:00:00.000,96.56260044,96.99274102,97.20428511,96.29892051,44867
2010.06.17T00:00:00.000,50.21209654,45.93471119,50.65604503,49.91770046,83959
2010.06.18T00:00:00.000,58.3306537,58.83050662,59.14425842,58.35122046,98061
2010.06.21T00:00:00.000,77.28403858,77.92817799,77.95726113,77.0236693,5428
2010.06.22T00:00:00.000,94.14826953,92.9096281,94.18217841,93.7551145,63328
2010.06.23T00:00:00.000,53.70959463,55.12986747,54.66578438,53.66510445,2842
2010.06.24T00:00:00.000,53.29076794,54.33497654,53.62660182,52.8068306,4931
2010.06.25T00:00:00.000,90.75325094,94.33402626,90.95333456,89.17200605,33912
2010.06.28T00:00:00.000,54.40538484,51.31306008,55.35102438,53.39510691,56923
2010.06.29T00:00:00.000,86.04437683,88.15479789,86.31501361,86.00202334,56954
2010.06.30T00:00:00.000,80.11727345,83.70095888,81.03973347,80.17638917,77797
2010.07.01T00:00:00.000,53.08091517,56.82214202,53.75429687,53.16428703,82301
2010.07.02T00:00:00.000,88.58781795,85.64675265,89.51524675,88.36134233,98261
2010.07.05T00:00:00.000,67.28559653,64.85731376,67.98403261,66.38861507,97354
2010.07.06T00:00:00.000,63.71930151,64.72530434,63.9472734,63.22442681,58027
2010.07.07T00:00:00.000,30.31970947,32.07765626,30.52818472,28.78653769,32132
2010.07.08T00:00:00.000,4.564630031,5.888288698,5.009622742,3.902975632,58577
2010.07.09T00:00:00.000,47.83317421,47.35529272,48.46758072,47.20059248,10981
2010.07.12T00:00:00.000,14.72219948,14.35259601,15.49844768,13.91077033,95266
2010.07.13T00:00:00.000,20.31468614,24.98046241,20.68788816,20.44944618,63302
2010.07.14T00:00:00.000,23.61661319,24.86108081,24.06489129,23.6768873,36612
2010.07.15T00:00:00.000,33.50856458,38.1301763,34.100897,32.24595862,30089
2010.07.16T00:00:00.000,49.92498735,51.79171052,50.397998,49.09196186,54095
2010.07.19T00:00:00.000,47.52334247,47.88310473,48.15547812,47.09375482,93246
2010.07.20T00:00:00.000,59.51824265,63.25999608,59.905685,58.65973235,1400
2010.07.21T00:00:00.000,51.27836003,53.5405956,51.65404691,50.16728267,56417
2010.07.22T00:00:00.000,64.88733352,65.6482288,65.47817916,63.7953648,8901
2010.07.23T00:00:00.000,65.47105822,61.72362705,65.77784206,65.7669026,81544
2010.07.26T00:00:00.000,98.33925804,98.87726273,98.74260396,98.13835883,43754
2010.07.27T00:00:00.000,44.50354252,48.3394251,45.49264099,44.86066458,10323
2010.07.28T00:00:00.000,61.27596973,59.99499017,61.4364651,61.09989001,5899
2010.07.29T00:00:00.000,36.61595343,36.02947885,36.81191885,35.27414129,50691
2010.07.30T00:00:00.000,41.7640293,39.65234936,42.21146137,41.3984375,97381
2010.08.02T00:00:00.000,95.74122289,95.97939599,95.79510069,94.49485111,33155
2010.08.03T00:00:00.000,28.65353629,27.26146907,29.2172491,28.75121655,40261
2010.08.04T00:00:00.000,28.36470681,30.38654671,29.25884836,27.51869849,15490
2010.08.05T00:00:00.000,20.80347955,20.55804725,21.70667762,20.22474653,3956
2010.08.06T00:00:00.000,62.97718424,65.59192081,63.54320555,62.19402521,98292
2010.08.09T00:00:00.000,80.81657554,77.82450208,81.4303176,79.92910699,44333
2010.08.10T00:00:00.000,34.37200342,34.43023503,34.42165512,33.09432015,82733
2010.08.11T00:00:00.000,34.03603591,36.79653496,34.82225371,34.35598966,20815
2010.08.12T00:00:00.000,18.87755725,20.88274138,18.89707754,18.4243095,88874
2010.08.13T00:00:00.000,42.60232376,41.57084123,43.06894826,42.52199169,36249
2010.08.16T00:00:00.000,35.94516574,35.40484077,36.6095755,35.05290246,99717
2010.08.17T00:00:00.000,30.70501157,29.82083051,30.77224334,29.17577708,1569
2010.08.18T00:00:00.000,71.72434707,69.83071448,72.12632766,71.21106887,35173
2010.08.19T00:00:00.000,33.72821943,31.73320259,33.87209082,32.76055445,4744
2010.08.20T00:00:00.000,3.328562784,5.524978482,3.841803878,3.56661665,70592
2010.08.23T00:00:00.000,62.31698813,63.24921526,63.03498259,61.51918595,2387
2010.08.24T00:00:00.000,97.44916533,95.36994667,98.19930243,98.07246478,65820
2010.08.25T00:00:00.000,24.94136225,25.71627117,25.73258833,23.79985514,84731
2010.08.26T00:00:00.000,70.80143127,69.31271142,71.08775958,69.09297233,99410
2010.08.27T00:00:00.000,77.95778944,76.01723007,78.57316928,78.04814694,57426
2010.08.30T00:00:00.000,23.44875759,24.64693559,23.89743597,23.8505791,38314
2010.08.31T00:00:00.000,35.07635803,35.41665167,35.79267521,34.3542845,5257
2010.09.01T00:00:00.000,40.82150254,40.51613147,40.84679787,40.02276701,33407
2010.09.02T00:00:00.000,34.25876112,36.70547123,35.24223415,34.0484056,63481
2010.09.03T00:00:00.000,20.6217393,21.42017727,20.84418599,20.37047373,32792
2010.09.06T00:00:00.000,50.37118786,50.54264632,50.50470741,49.27269766,53239
2010.09.07T00:00:00.000,26.22426143,25.06892161,26.51637609,25.51422559,16137
2010.09.08T00:00:00.000,87.84855329,85.14721643,88.72677035,87.99586748,10127
2010.09.09T00:00:00.000,30.02959436,31.47900692,30.60249221,28.84704224,18534
2010.09.10T00:00:00.000,96.12651467,93.83168434,96.49812553,94.73867855,6789
2010.09.13T00:00:00.000,9.329066146,7.226591641,9.486236016,8.116845915,44223
2010.09.14T00:00:00.000,80.69433004,84.46515997,80.70629827,78.80258153,29879
2010.09.15T00:00:00.000,50.20624364,49.64186089,51.06349688,50.17742423,87604
2010.09.16T00:00:00.000,82.37506878,82.26202717,82.47282018,81.87732178,52775
2010.09.17T00:00:00.000,51.46187393,51.89537459,52.21103693,52.05142297,38260
2010.09.20T00:00:00.000,54.19338499,53.23021781,54.87087631,53.39022494,43959
2010.09.21T00:00:00.000,94.55511407,94.86758458,94.75918591,93.09402301,51385
2010.09.22T00:00:00.000,77.1184158,80.31894785,77.80967698,76.9846023,95090
2010.09.23T00:00:00.000,6.685298029,8.619856453,7.419502401,5.670671206,1786
2010.09.24T00:00:00.000,20.16737876,17.77605391,20.37861154,19.20930761,41973
2010.09.27T00:00:00.000,75.2197738,75.38460722,75.28509681,73.4371222,73627
2010.09.28T00:00:00.000,22.1181917,22.17214614,22.25596923,21.2222071,91268
2010.09.29T00:00:00.000,2.128521912,0.255963507,2.343456125,1.418598494,8680
2010.09.30T00:00:00.000,85.46530541,84.38159515,85.48084574,84.09949127,48066
2010.10.01T00:00:00.000,68.41252914,65.75646033,68.69190373,67.26076825,34341
2010.10.04T00:00:00.000,74.81995511,72.96536771,75.58944493,74.44762004,64920
2010.10.05T00:00:00.000,79.36517133,75.09707808,79.47817397,78.5113653,31557
2010.10.06T00:00:00.000,91.58637114,91.09378887,92.28694237,91.87438303,34147
2010.10.07T00:00:00.000,4.003815167,7.585176525,4.383024201,3.369120799,15678
2010.10.08T00:00:00.000,69.91780293,71.47006842,69.93466955,68.8910411,89036
2010.10.11T00:00:00.000,66.61124162,65.27038083,66.68991583,65.48038372,22882
2010.10.12T00:00:00.000,72.13849307,71.13834753,72.50631395,71.15074399,16744
2010.10.13T00:00:00.000,73.33365071,74.4385003,73.44387615,71.73278488,2161
2010.10.14T00:00:00.000,61.79707681,61.34099036,61.83995767,60.30978737,358
2010.10.15T00:00:00.000,50.5927664,50.50737621,51.54480769,49.99809906,64973
2010.10.18T00:00:00.000,68.74267166,66.51470986,69.20191843,67.80673772,68733
2010.10.19T00:00:00.000,72.14561536,72.88350565,72.38260307,71.41148712,30692
2010.10.20T00:00:00.000,50.43708137,49.98588147,50.64261753,49.1175314,12804
2010.10.21T00:00:00.000,1.296175062,-1.997175062,1.709132696,0.014787616,60337
2010.10.22T00:00:00.000,66.85750543,67.56480592,67.08594992,66.79046135,65320
2010.10.25T00:00:00.000,66.44957094,68.82485538,66.91020533,65.98170054,5260
2010.10.26T00:00:00.000,63.01448876,63.86962457,63.97854504,63.94643301,52686
2010.10.27T00:00:00.000,29.59374576,28.69450613,29.92077312,29.09238639,152
2010.10.28T00:00:00.000,20.95389662,18.77162757,21.81726861,21.11609402,880
2010.10.29T00:00:00.000,6.239860784,6.117773385,6.993420638,5.189432501,6292
2010.11.01T00:00:00.000,62.28750676,62.59624396,62.95663497,62.50605796,41622
2010.11.02T00:00:00.000,6.783748092,9.907577032,7.390538363,6.799107939,54122
2010.11.03T00:00:00.000,10.47107663,10.31291941,10.51356685,8.676757807,47134
2010.11.04T00:00:00.000,62.68406082,62.03832995,62.88436891,62.11951536,83914
2010.11.05T00:00:00.000,19.13419378,19.50881529,19.93637733,19.54103959,99297
2010.11.08T00:00:00.000,36.28216442,37.81221017,36.57019542,34.70397334,88584
2010.11.09T00:00:00.000,20.69091194,22.21470418,20.76866329,19.58246342,26966
2010.11.10T00:00:00.000,53.29133277,54.11881128,53.40055211,52.35336712,14085
2010.11.11T00:00:00.000,59.85703969,62.03299478,60.64958934,59.99139123,60451
2010.11.12T00:00:00.000,91.28062273,89.98482639,91.55807544,90.72551554,51586
2010.11.15T00:00:00.000,38.91430758,39.32329969,39.90141614,39.63289889,68376
2010.11.16T00:00:00.000,37.94103104,39.28214174,38.72109467,38.49516743,9371
2010.11.17T00:00:00.000,16.05200523,15.79166464,16.09003526,15.72305759,64386
2010.11.18T00:00:00.000,93.60807412,92.60293465,94.10529573,93.75062737,72424
2010.11.19T00:00:00.000,94.80974972,96.092894,95.77726708,94.97041737,56024
2010.11.22T00:00:00.000,77.1109968,79.29637729,78.03372083,76.37238289,40235
2010.11.23T00:00:00.000,80.54836991,76.27875401,81.39518715,80.93096294,72028
2010.11.24T00:00:00.000,96.60701905,99.04764504,97.48228185,96.28433496,88956
2010.11.25T00:00:00.000,51.78994618,52.47611276,52.34352188,50.76850492,35329
2010.11.26T00:00:00.000,34.50583327,35.64959179,35.00830683,33.34207724,83464
2010.11.29T00:00:00.000,14.31866246,11.10127328,15.30085305,14.84634655,21277
2010.11.30T00:00:00.000,58.95884703,57.28007991,59.30410928,58.06479901,55136
2010.12.01T00:00:00.000,44.697146,45.46823832,45.04521056,43.18264955,3604
2010.12.02T00:00:00.000,26.57924711,33.91573631,27.23927012,26.21273561,6428
2010.12.03T00:00:00.000,86.86543461,87.81316843,87.61681918,86.84751198,22021
2010.12.06T00:00:00.000,23.05859628,25.80353577,23.90530125,22.18375109,68156
2010.12.07T00:00:00.000,13.54562084,16.80967852,13.95450393,12.31935544,20485
2010.12.08T00:00:00.000,95.47509076,93.65763442,95.7296069,94.89433053,52023
2010.12.09T00:00:00.000,63.25763029,64.63213132,63.4207772,62.98316716,793
2010.12.10T00:00:00.000,28.20846089,25.81475254,28.63445078,27.72386991,65286
2010.12.13T00:00:00.000,46.69009843,44.98160772,47.07898939,46.94482151,96295
2010.12.14T00:00:00.000,56.66503294,53.81329558,56.94036247,56.83518534,36231
2010.12.15T00:00:00.000,42.96222529,41.51104675,43.48835733,41.79171436,17881
2010.12.16T00:00:00.000,85.96222922,87.31131839,86.48349262,86.22999823,47859
2010.12.17T00:00:00.000,78.49661412,80.79075212,79.41728771,78.38601685,78181
2010.12.20T00:00:00.000,28.36319418,28.37862539,28.59267604,26.9828996,85263
2010.12.21T00:00:00.000,67.30087833,63.30552066,68.26085043,67.33493366,73010
2010.12.22T00:00:00.000,82.63192989,83.46027199,83.48716078,81.9275421,15035
2010.12.23T00:00:00.000,23.43360677,22.31174067,23.97510118,22.56835332,34515
2010.12.24T00:00:00.000,29.02216122,29.05466358,29.52734494,27.73411187,15766
2010.12.27T00:00:00.000,65.07584285,63.35041463,65.37265558,64.78477717,49014
2010.12.28T00:00:00.000,79.1689652,82.90442686,80.04891831,80.03241617,68426
2010.12.29T00:00:00.000,35.00529814,33.86520014,35.37408606,33.74620287,68278
2010.12.30T00:00:00.000,47.58213004,45.81646149,47.61090547,46.2936155,40062
2010.12.31T00:00:00.000,19.92318237,17.90501977,20.54774962,19.81484568,96756
2010.01.01T00:00:00.000,35.94839312,35.43848026,36.32606619,35.95685966,10732
2011.01.03T00:00:00.000,1.993154758,0.706635794,2.79614477,2.400221985,70670
2011.01.04T00:00:00.000,42.98558538,43.11371201,43.48073955,42.81455321,40592
2011.01.05T00:00:00.000,22.48943215,22.50500639,22.57742667,21.22221888,32594
2011.01.06T00:00:00.000,60.19141637,59.10529705,60.289374,58.60278107,89386
2011.01.07T00:00:00.000,85.31738555,80.82863064,86.03452622,84.34661751,57733
2011.01.10T00:00:00.000,62.24535576,60.92643651,63.10697883,61.5402281,8965
2011.01.11T00:00:00.000,38.63828182,40.10957896,39.16412069,37.50163124,97581
2011.01.12T00:00:00.000,27.88349241,27.46531396,28.74386101,27.00911992,64309
2011.01.13T00:00:00.000,28.66108967,28.89682148,28.68201745,28.21792307,33012
2011.01.14T00:00:00.000,98.47400717,98.30575286,98.75162056,97.24855044,49102
2011.01.17T00:00:00.000,90.27141461,87.97919198,90.93676533,89.6236017,52942
2011.01.18T00:00:00.000,48.54664376,44.49034117,48.98749896,48.73104917,13082
2011.01.19T00:00:00.000,1.525055314,2.252490323,1.613518199,0.862676757,77919
2011.01.20T00:00:00.000,17.0680325,18.93464333,17.15816215,15.97616333,57601
2011.01.21T00:00:00.000,66.69283749,64.85184069,67.12212269,65.29355241,68242
2011.01.24T00:00:00.000,48.40892577,53.01617331,48.63304534,47.91837939,27316
2011.01.25T00:00:00.000,19.47512401,19.43115468,19.72756574,17.98811856,18847
2011.01.26T00:00:00.000,61.4372089,63.90845762,62.26498993,60.61246784,50127
2011.01.27T00:00:00.000,18.05810565,16.94756579,18.5753096,17.43173395,91450
2011.01.28T00:00:00.000,28.1074668,24.70332624,28.53451291,26.70333594,14296
2011.01.31T00:00:00.000,48.91187281,48.26948836,49.39500943,49.38871351,63974
2011.02.01T00:00:00.000,91.57753368,92.88538508,92.21114386,90.76903629,22405
2011.02.02T00:00:00.000,70.69278136,67.88348446,70.94256283,70.42910077,84501
2011.02.03T00:00:00.000,81.20261421,78.68206727,81.68701605,80.45407288,25616
2011.02.04T00:00:00.000,5.526007758,5.352624734,6.082954698,5.443113388,12550
2011.02.07T00:00:00.000,44.87744861,48.47228397,45.25638148,44.59237006,33725
2011.02.08T00:00:00.000,42.63161025,43.56663909,42.99379323,41.90734299,66624
2011.02.09T00:00:00.000,97.94367549,101.4997521,98.76348724,97.33867419,34119
2011.02.10T00:00:00.000,44.2286744,43.73641769,45.14845235,43.57945787,24058
2011.02.11T00:00:00.000,67.93575657,66.63761403,68.93154246,67.89368549,52395
2011.02.14T00:00:00.000,67.39698423,68.90740751,67.60501164,66.04426681,83675
2011.02.15T00:00:00.000,99.98669962,100.2501559,100.239875,98.7556594,90216
2011.02.16T00:00:00.000,9.458276373,12.46517402,9.796405351,9.435010721,78419
2011.02.17T00:00:00.000,65.00253109,65.4961094,65.84673075,64.41357884,21209
2011.02.18T00:00:00.000,71.48196111,73.84288102,71.73571881,70.69611948,32691
2011.02.21T00:00:00.000,29.34598178,29.05735769,30.18418827,30.09751387,21264
2011.02.22T00:00:00.000,70.50125729,70.72769355,71.31750789,70.30302638,42137
2011.02.23T00:00:00.000,31.86278117,32.46512119,32.13704802,31.76234188,9271
2011.02.24T00:00:00.000,16.67132196,16.9312066,17.32702562,15.38106406,84470
2011.02.25T00:00:00.000,88.07165867,89.55729426,88.25480456,87.07115832,28993
2011.02.28T00:00:00.000,3.395360732,3.981648708,3.695687634,2.330882353,28580
2011.03.01T00:00:00.000,95.50815145,96.92564423,96.37350841,94.42866306,13140
2011.03.02T00:00:00.000,18.93407214,17.6482251,19.87673459,19.67487364,34043
2011.03.03T00:00:00.000,41.68223778,42.89079111,42.05916761,41.5902332,57013
2011.03.04T00:00:00.000,43.16848493,43.39671248,43.2413335,41.66931656,75567
2011.03.07T00:00:00.000,97.1087801,96.51639015,97.61134941,96.14490858,1208
2011.03.08T00:00:00.000,47.68115715,44.29125656,47.76352799,46.30491063,40357
2011.03.09T00:00:00.000,81.00928632,80.59634,81.3412447,80.49386955,71727
2011.03.10T00:00:00.000,32.57549542,34.83207303,32.72210672,31.73749875,20512
2011.03.11T00:00:00.000,51.16392656,49.47303301,51.67690666,50.49385947,70779
2011.03.14T00:00:00.000,91.31139561,93.1720203,92.07557832,91.30581957,31218
2011.03.15T00:00:00.000,5.22859802,6.922374317,5.766133112,4.760830042,12169
2011.03.16T00:00:00.000,86.59948555,87.58579892,87.08614344,85.7047329,8161
2011.03.17T00:00:00.000,35.70895018,36.4817395,35.80127024,35.7971328,65185
2011.03.18T00:00:00.000,35.4304153,37.75902497,35.60343762,34.2370542,83724
2011.03.21T00:00:00.000,16.73266692,18.50422106,17.57932853,16.1160132,14778
2011.03.22T00:00:00.000,96.28142703,95.74004441,96.50861221,96.28037405,58529
2011.03.23T00:00:00.000,5.437829951,6.082440313,5.444132139,3.723074047,77859
2011.03.24T00:00:00.000,93.5056132,90.64934694,93.52240237,93.06597346,25838
2011.03.25T00:00:00.000,80.10797873,82.13902974,80.91843943,79.05769737,75294
2011.03.28T00:00:00.000,96.78256833,95.60102878,96.78958182,95.07362652,3398
2011.03.29T00:00:00.000,98.75380197,97.59915313,98.92007427,97.80744562,87142
2011.03.30T00:00:00.000,67.14333107,68.51444473,68.04830402,67.21581628,29197
2011.03.31T00:00:00.000,75.65540147,78.40172554,75.73542183,75.5610219,94676
2011.04.01T00:00:00.000,5.325055425,2.703570579,5.637688523,3.711122151,18928
2011.04.04T00:00:00.000,67.11768485,67.62587721,67.85264505,66.20467204,91562
2011.04.05T00:00:00.000,91.2488552,98.20756379,91.71808329,91.27231254,15439
2011.04.06T00:00:00.000,53.63174682,54.45146849,54.20875184,52.22525787,86623
2011.04.07T00:00:00.000,92.88213705,91.35828424,93.25693776,91.56429655,71605
2011.04.08T00:00:00.000,58.10092459,54.27298435,58.20679674,56.90533565,11448
